id_department,department_name,terrain_area,old_antenna,new_antenna_type
8,Caqueta,1573400,22,a
32,Vichada,1874200,16,b
10,Cauca,247400,8,b
2,Antioquia,819600,19,d
1,Amazonas,1747600,4,a
28,Sucre,1323000,1,a
12,Choco,1188600,1,d
16,Guaviare,714000,2,b
26,San Andres y Providencia,980800,21,e
24,Quindio,1087200,19,a
10,Cauca,292600,23,c
23,Putumayo,735200,9,b
15,Guainia,268800,26,e
1,Amazonas,1318400,28,e
32,Vichada,82200,28,d
6,Boyaca,461400,24,d
2,Antioquia,365400,23,e
5,Bolivar,794200,19,d
17,Huila,1877600,20,b
16,Guaviare,1496800,6,c
14,Cundinamarca,1657200,12,d
9,Casanare,1177800,13,b
7,Caldas,1218800,15,d
15,Guainia,200,9,e
14,Cundinamarca,829200,21,e
20,Meta,642200,26,a
25,Risaralda,81000,28,a
27,Santander,1920400,7,b
19,Magdalena,1312000,5,c
3,Arauca,1669800,18,e
28,Sucre,782200,23,a
9,Casanare,1547200,30,c
26,San Andres y Providencia,416000,27,b
13,Cordoba,548800,10,d
12,Choco,740600,29,c
19,Magdalena,592200,18,d
8,Caqueta,1486200,3,c
20,Meta,994200,27,e
11,Cesar,1856200,6,e
20,Meta,1930600,19,c
7,Caldas,1405800,17,d
2,Antioquia,1745000,21,a
14,Cundinamarca,838000,19,a
24,Quindio,1964400,20,a
13,Cordoba,1996600,13,c
21,Narino,1652200,21,c
10,Cauca,28400,25,c
27,Santander,1029800,7,e
5,Bolivar,1330600,1,d
23,Putumayo,1597200,18,d
5,Bolivar,650200,25,c
30,Valle del Cauca,481200,23,d
1,Amazonas,1652600,27,b
24,Quindio,1859200,12,e
1,Amazonas,146200,7,a
3,Arauca,986000,12,b
19,Magdalena,1961800,3,e
16,Guaviare,170200,4,c
1,Amazonas,346200,19,a
7,Caldas,306000,29,c
27,Santander,1344600,8,d
13,Cordoba,1062000,24,e
32,Vichada,1609400,25,d
6,Boyaca,670400,1,e
2,Antioquia,1315800,17,d
32,Vichada,1279800,2,a
21,Narino,1258800,15,c
17,Huila,1136200,22,e
10,Cauca,746600,11,d
9,Casanare,1628600,17,a
32,Vichada,1264800,20,d
1,Amazonas,1359600,17,e
30,Valle del Cauca,1152200,22,e
24,Quindio,462200,27,e
25,Risaralda,1513800,24,d
2,Antioquia,636600,0,d
26,San Andres y Providencia,978200,9,c
12,Choco,1031600,8,a
27,Santander,1517600,26,a
3,Arauca,1225600,9,b
9,Casanare,1979800,26,d
9,Casanare,330600,2,b
30,Valle del Cauca,937000,25,e
6,Boyaca,1654200,7,d
15,Guainia,410000,23,a
25,Risaralda,263800,19,d
8,Caqueta,1536600,15,a
32,Vichada,194600,24,a
3,Arauca,1790000,23,b
15,Guainia,1502400,24,e
29,Tolima,374000,21,d
6,Boyaca,1912000,12,e
28,Sucre,1288200,28,b
13,Cordoba,1928200,9,c
5,Bolivar,480200,12,a
13,Cordoba,354400,29,b
18,La Guajira,1072800,1,b
31,Vaupes,456600,17,a
9,Casanare,1174400,22,e
15,Guainia,1858800,19,a
5,Bolivar,70000,14,d
10,Cauca,1558200,7,a
14,Cundinamarca,1894600,24,e
18,La Guajira,1614400,6,e
15,Guainia,1418600,8,c
14,Cundinamarca,1650600,8,b
5,Bolivar,1356800,29,d
13,Cordoba,603600,29,b
1,Amazonas,286000,17,e
3,Arauca,788400,26,e
29,Tolima,1541400,11,c
19,Magdalena,927200,16,a
12,Choco,3000,0,e
7,Caldas,362400,28,e
9,Casanare,1187400,1,d
20,Meta,1493200,19,e
10,Cauca,144600,29,c
25,Risaralda,1104000,22,c
6,Boyaca,795800,9,a
14,Cundinamarca,941000,29,e
32,Vichada,126600,2,d
15,Guainia,241200,14,e
9,Casanare,1550800,5,e
1,Amazonas,305800,13,c
31,Vaupes,1059200,5,d
18,La Guajira,596400,19,d
15,Guainia,1075000,15,d
16,Guaviare,56000,19,c
7,Caldas,1846200,2,b
30,Valle del Cauca,1721800,26,d
18,La Guajira,250000,29,c
29,Tolima,273200,5,a
17,Huila,666400,27,c
11,Cesar,251200,8,c
25,Risaralda,765800,20,c
26,San Andres y Providencia,1700000,15,d
20,Meta,1498000,12,c
31,Vaupes,970600,7,c
31,Vaupes,588400,25,e
11,Cesar,630800,22,b
13,Cordoba,1449600,3,b
24,Quindio,113800,1,b
1,Amazonas,1867600,17,d
24,Quindio,121400,28,a
1,Amazonas,1963200,28,e
6,Boyaca,952200,18,b
20,Meta,688400,0,b
22,Norte de Santander,589400,23,d
32,Vichada,1227200,0,d
32,Vichada,1854800,24,e
17,Huila,86800,25,d
10,Cauca,1897400,1,e
19,Magdalena,857800,15,c
23,Putumayo,380200,18,a
7,Caldas,1918600,23,a
28,Sucre,1040000,8,e
23,Putumayo,1946600,25,c
12,Choco,1842200,12,c
13,Cordoba,889200,2,b
29,Tolima,369200,20,a
12,Choco,931800,9,e
19,Magdalena,1672000,11,c
10,Cauca,1066600,14,e
30,Valle del Cauca,241800,7,b
7,Caldas,1776000,13,b
30,Valle del Cauca,920400,26,d
6,Boyaca,458000,27,a
22,Norte de Santander,1754600,2,b
2,Antioquia,1893200,1,e
13,Cordoba,1293400,5,b
12,Choco,1722800,21,c
17,Huila,1379000,22,e
19,Magdalena,1798400,2,c
2,Antioquia,665000,28,a
30,Valle del Cauca,45600,9,e
30,Valle del Cauca,236400,24,c
17,Huila,266800,2,c
24,Quindio,364400,0,a
32,Vichada,80200,24,d
11,Cesar,18200,20,a
31,Vaupes,1624000,26,a
18,La Guajira,989400,20,d
19,Magdalena,1268800,20,c
13,Cordoba,1450000,18,a
16,Guaviare,283000,21,d
22,Norte de Santander,1472600,18,a
16,Guaviare,1534000,13,a
27,Santander,796000,15,d
13,Cordoba,1956200,23,d
25,Risaralda,944200,19,b
12,Choco,1173800,24,d
4,Atlantico,1749600,21,c
24,Quindio,1617000,3,a
23,Putumayo,749600,7,d
29,Tolima,980200,2,c
2,Antioquia,104800,20,e
9,Casanare,1787000,29,e
21,Narino,571400,15,d
9,Casanare,1912800,27,c
15,Guainia,680600,4,c
7,Caldas,1052000,30,c
9,Casanare,1350800,14,a
1,Amazonas,1334800,25,a
19,Magdalena,562800,18,e
4,Atlantico,1806800,9,c
28,Sucre,1617200,6,e
11,Cesar,291400,18,e
1,Amazonas,1033600,5,e
6,Boyaca,1560600,11,c
17,Huila,850800,12,c
16,Guaviare,168000,15,e
5,Bolivar,1351000,10,d
20,Meta,437200,5,d
23,Putumayo,936200,10,a
29,Tolima,499200,23,a
24,Quindio,101200,20,b
21,Narino,1832800,12,e
7,Caldas,646600,20,e
18,La Guajira,1064400,17,c
9,Casanare,499000,1,a
7,Caldas,69400,29,d
8,Caqueta,1647000,8,d
17,Huila,327000,13,c
14,Cundinamarca,44400,25,d
32,Vichada,470400,27,e
29,Tolima,770600,11,a
21,Narino,1800600,11,e
17,Huila,621200,30,d
12,Choco,192400,17,c
28,Sucre,847200,7,c
21,Narino,1512400,25,a
2,Antioquia,1972200,4,a
25,Risaralda,1867000,2,a
21,Narino,718800,3,a
7,Caldas,480600,23,b
9,Casanare,1633800,18,a
15,Guainia,906600,7,d
26,San Andres y Providencia,509600,6,e
12,Choco,446800,23,c
9,Casanare,402000,23,e
27,Santander,550800,3,d
28,Sucre,577800,11,a
10,Cauca,102600,10,b
15,Guainia,1590200,18,e
1,Amazonas,1243600,17,b
12,Choco,1418800,13,a
19,Magdalena,392800,18,e
7,Caldas,1895800,24,b
14,Cundinamarca,112200,20,a
6,Boyaca,1101200,4,a
13,Cordoba,935400,6,e
17,Huila,1322200,15,c
24,Quindio,1363800,12,a
28,Sucre,741800,7,e
27,Santander,1693800,19,d
7,Caldas,903400,9,c
32,Vichada,53200,19,c
14,Cundinamarca,1628600,9,a
7,Caldas,1511000,28,e
5,Bolivar,1895600,17,a
4,Atlantico,612600,16,b
26,San Andres y Providencia,1438000,16,e
3,Arauca,1683400,3,d
13,Cordoba,1503200,29,d
29,Tolima,582800,8,e
13,Cordoba,974200,11,a
25,Risaralda,5800,27,b
1,Amazonas,1204000,23,d
24,Quindio,607400,1,e
8,Caqueta,1427600,6,c
7,Caldas,1509400,17,c
14,Cundinamarca,911400,1,a
9,Casanare,982800,16,c
14,Cundinamarca,996000,20,b
13,Cordoba,721800,30,c
4,Atlantico,1408400,24,d
26,San Andres y Providencia,1115600,19,b
17,Huila,932800,29,d
21,Narino,1104400,5,c
30,Valle del Cauca,593000,7,c
21,Narino,972400,14,e
30,Valle del Cauca,915000,3,d
13,Cordoba,1596000,22,a
11,Cesar,1472200,1,b
9,Casanare,520200,28,a
7,Caldas,189600,7,b
22,Norte de Santander,318000,14,b
2,Antioquia,1917000,2,e
29,Tolima,1036000,22,b
7,Caldas,1091200,22,b
26,San Andres y Providencia,106800,29,e
13,Cordoba,125800,18,c
17,Huila,1038800,19,b
22,Norte de Santander,1977600,4,b
11,Cesar,158000,0,b
30,Valle del Cauca,1605400,27,e
17,Huila,1543000,24,d
3,Arauca,555000,30,e
4,Atlantico,791600,3,b
23,Putumayo,1972000,24,e
3,Arauca,527000,6,a
22,Norte de Santander,1231800,30,c
2,Antioquia,53400,19,d
3,Arauca,492800,5,b
11,Cesar,1528200,22,a
2,Antioquia,1057000,14,c
21,Narino,1890000,16,a
2,Antioquia,341400,8,c
32,Vichada,506200,28,d
26,San Andres y Providencia,1534200,29,b
23,Putumayo,110800,8,d
10,Cauca,800600,14,d
28,Sucre,929600,27,d
31,Vaupes,1048800,15,b
32,Vichada,1247600,23,a
16,Guaviare,410400,15,c
25,Risaralda,1213200,19,b
30,Valle del Cauca,1032200,7,a
8,Caqueta,911000,14,b
13,Cordoba,1854000,20,c
21,Narino,1257800,5,e
6,Boyaca,1062000,17,b
20,Meta,1410200,7,e
19,Magdalena,1131000,19,e
10,Cauca,188200,26,e
18,La Guajira,1501000,11,e
22,Norte de Santander,690000,5,e
1,Amazonas,1236400,16,c
25,Risaralda,171200,24,a
19,Magdalena,298000,6,a
14,Cundinamarca,1820200,20,d
18,La Guajira,1440000,28,e
22,Norte de Santander,1498800,24,b
19,Magdalena,1210800,4,c
21,Narino,1899000,18,b
30,Valle del Cauca,1365400,29,b
29,Tolima,1590000,7,d
8,Caqueta,680000,12,b
7,Caldas,384800,16,b
32,Vichada,7000,20,c
17,Huila,1086800,4,c
29,Tolima,340200,30,c
10,Cauca,1375000,28,d
13,Cordoba,1233000,0,e
27,Santander,58800,15,b
27,Santander,145600,27,e
20,Meta,1412600,28,d
7,Caldas,831200,7,a
31,Vaupes,1460000,5,e
31,Vaupes,307800,14,c
15,Guainia,1418200,7,b
30,Valle del Cauca,98000,13,b
8,Caqueta,159200,12,b
1,Amazonas,570800,18,c
31,Vaupes,1286800,8,e
14,Cundinamarca,1903200,30,e
21,Narino,853600,27,c
4,Atlantico,732600,2,d
8,Caqueta,1751400,6,d
6,Boyaca,1413200,9,c
14,Cundinamarca,122200,7,c
12,Choco,385400,18,c
15,Guainia,98200,24,c
23,Putumayo,1683200,9,d
22,Norte de Santander,51000,17,d
28,Sucre,1042600,5,d
15,Guainia,276800,17,e
22,Norte de Santander,792000,4,e
32,Vichada,1408000,25,a
30,Valle del Cauca,1886400,7,c
7,Caldas,259200,22,e
19,Magdalena,777200,30,b
13,Cordoba,758600,4,c
30,Valle del Cauca,788600,23,d
21,Narino,474800,17,e
15,Guainia,552600,3,a
4,Atlantico,148000,13,d
20,Meta,878800,2,c
26,San Andres y Providencia,48200,26,c
21,Narino,443600,7,c
20,Meta,1898200,25,d
32,Vichada,1520600,29,d
30,Valle del Cauca,1104600,1,d
17,Huila,1212200,15,a
16,Guaviare,1538000,16,d
13,Cordoba,79800,13,a
2,Antioquia,1018600,6,c
8,Caqueta,347200,19,e
29,Tolima,31600,7,b
15,Guainia,1726800,22,b
16,Guaviare,964600,22,d
23,Putumayo,1402600,25,e
7,Caldas,1889800,12,a
27,Santander,337200,14,c
18,La Guajira,760400,5,e
27,Santander,1497000,3,a
29,Tolima,1638400,8,c
5,Bolivar,1400000,10,d
15,Guainia,1426400,7,c
11,Cesar,1107200,21,d
26,San Andres y Providencia,1974600,17,a
11,Cesar,263400,11,d
5,Bolivar,1661600,4,c
10,Cauca,1892400,24,c
24,Quindio,1825800,14,e
7,Caldas,1975200,8,e
2,Antioquia,1074600,3,a
10,Cauca,747200,5,b
9,Casanare,1733800,0,b
3,Arauca,1000800,19,d
28,Sucre,573000,30,d
13,Cordoba,1336600,14,b
11,Cesar,1500400,24,b
13,Cordoba,845200,1,a
26,San Andres y Providencia,317800,22,e
2,Antioquia,1262200,0,b
16,Guaviare,746600,3,d
26,San Andres y Providencia,742800,22,b
20,Meta,1348400,13,a
6,Boyaca,399200,27,c
11,Cesar,521400,13,b
21,Narino,591000,13,d
12,Choco,1737800,18,e
25,Risaralda,215000,3,d
31,Vaupes,629800,18,d
32,Vichada,939000,4,b
13,Cordoba,1228800,10,c
4,Atlantico,109200,19,a
10,Cauca,1761000,2,c
12,Choco,260600,6,d
7,Caldas,1913000,1,e
10,Cauca,1135400,25,b
22,Norte de Santander,847800,19,b
14,Cundinamarca,1872000,1,b
28,Sucre,580600,7,d
27,Santander,1783000,16,b
28,Sucre,562400,0,e
3,Arauca,1221400,26,c
31,Vaupes,1772800,12,d
5,Bolivar,506400,20,e
31,Vaupes,1782800,21,e
9,Casanare,818800,24,d
22,Norte de Santander,1026200,22,d
7,Caldas,1458600,10,a
3,Arauca,311800,8,b
30,Valle del Cauca,1981200,19,b
1,Amazonas,1299800,14,a
30,Valle del Cauca,850200,24,d
15,Guainia,705800,17,d
12,Choco,247800,28,d
17,Huila,1190200,13,c
7,Caldas,1523400,8,e
21,Narino,1724600,8,d
8,Caqueta,398400,27,c
13,Cordoba,945800,30,c
13,Cordoba,809800,26,e
29,Tolima,889800,11,e
1,Amazonas,1248200,12,d
28,Sucre,1184400,24,b
25,Risaralda,1902000,5,a
1,Amazonas,1805200,22,c
27,Santander,1444400,17,b
21,Narino,938400,19,a
9,Casanare,1648800,6,c
19,Magdalena,1163000,14,a
15,Guainia,1497800,9,e
1,Amazonas,1113600,16,d
10,Cauca,1361000,22,c
1,Amazonas,1491000,29,d
22,Norte de Santander,694400,24,d
18,La Guajira,976400,8,c
30,Valle del Cauca,1958600,16,e
23,Putumayo,605000,23,c
1,Amazonas,1013600,8,b
27,Santander,583400,16,d
27,Santander,1814600,13,d
11,Cesar,383800,29,e
24,Quindio,863600,11,c
19,Magdalena,236800,22,a
5,Bolivar,1811000,2,b
19,Magdalena,224800,23,a
29,Tolima,489400,10,e
29,Tolima,1802400,3,a
5,Bolivar,504800,7,c
7,Caldas,1167800,11,c
9,Casanare,506800,10,b
9,Casanare,1019000,16,b
24,Quindio,1442000,27,b
27,Santander,1412600,30,a
21,Narino,346000,14,e
29,Tolima,37000,28,a
29,Tolima,1424000,13,c
6,Boyaca,196200,21,b
12,Choco,28000,15,b
11,Cesar,1987400,16,d
18,La Guajira,497400,29,c
14,Cundinamarca,1049800,10,d
16,Guaviare,125600,22,e
10,Cauca,541400,29,b
1,Amazonas,103400,12,b
4,Atlantico,973400,19,e
22,Norte de Santander,1536800,14,d
25,Risaralda,1666800,5,a
8,Caqueta,891600,7,a
4,Atlantico,875000,18,c
27,Santander,1428600,11,b
20,Meta,1487800,10,c
23,Putumayo,182600,0,d
1,Amazonas,808800,22,d
29,Tolima,453400,9,d
4,Atlantico,73800,27,b
14,Cundinamarca,782600,19,b
7,Caldas,1384400,13,c
12,Choco,1633800,27,d
30,Valle del Cauca,1955200,22,c
9,Casanare,766800,26,a
31,Vaupes,345200,7,a
22,Norte de Santander,409400,13,e
15,Guainia,922800,22,e
15,Guainia,123800,2,b
30,Valle del Cauca,945000,2,b
5,Bolivar,866600,19,b
25,Risaralda,242000,24,d
29,Tolima,814600,3,c
4,Atlantico,1516600,30,b
22,Norte de Santander,1318400,12,a
17,Huila,669600,29,a
31,Vaupes,472200,18,e
16,Guaviare,881600,27,c
15,Guainia,1795000,19,e
20,Meta,920400,9,e
25,Risaralda,1302800,17,c
1,Amazonas,905600,6,c
27,Santander,654200,8,c
14,Cundinamarca,1714400,22,a
29,Tolima,587800,16,e
19,Magdalena,1331600,12,d
21,Narino,206000,19,d
24,Quindio,383600,0,a
26,San Andres y Providencia,1399400,8,e
10,Cauca,492800,22,e
31,Vaupes,416200,20,e
2,Antioquia,886600,18,a
6,Boyaca,1269200,8,b
9,Casanare,708200,21,d
5,Bolivar,243400,12,a
2,Antioquia,1333200,19,c
23,Putumayo,45400,21,d
9,Casanare,1707600,18,c
31,Vaupes,1132600,30,e
21,Narino,1221000,6,d
20,Meta,1300000,11,b
4,Atlantico,378000,10,e
7,Caldas,1298800,14,a
4,Atlantico,19200,9,a
4,Atlantico,470800,29,e
9,Casanare,1935200,11,a
9,Casanare,1097800,1,e
26,San Andres y Providencia,205200,12,d
1,Amazonas,1768000,25,a
23,Putumayo,1484200,3,b
25,Risaralda,308400,15,b
17,Huila,1883800,9,e
8,Caqueta,1268200,18,c
25,Risaralda,1986200,24,e
30,Valle del Cauca,981200,13,b
20,Meta,197200,23,b
1,Amazonas,1249000,25,d
5,Bolivar,1932600,23,a
32,Vichada,304600,26,c
32,Vichada,331600,19,c
11,Cesar,258200,28,d
1,Amazonas,1920000,18,e
6,Boyaca,693000,16,e
19,Magdalena,757800,11,b
14,Cundinamarca,323000,9,d
17,Huila,1049000,30,b
3,Arauca,1706600,24,c
11,Cesar,1595800,20,a
20,Meta,1510000,19,b
32,Vichada,1921400,8,d
26,San Andres y Providencia,1630600,10,c
30,Valle del Cauca,1846000,1,b
23,Putumayo,1861000,14,c
31,Vaupes,29000,21,d
14,Cundinamarca,1012400,20,e
31,Vaupes,852000,15,d
31,Vaupes,1186400,30,a
31,Vaupes,740400,0,e
24,Quindio,1086200,21,b
30,Valle del Cauca,1337400,8,a
7,Caldas,981800,15,a
24,Quindio,1279000,18,e
24,Quindio,767800,21,a
2,Antioquia,2400,22,e
21,Narino,1348200,0,c
12,Choco,1754000,9,b
25,Risaralda,1864200,11,b
16,Guaviare,1377000,30,e
11,Cesar,1359000,25,a
27,Santander,1834400,12,a
9,Casanare,770600,5,d
22,Norte de Santander,1893600,22,b
13,Cordoba,1805600,2,c
1,Amazonas,416200,14,e
13,Cordoba,969400,14,c
13,Cordoba,1913200,4,e
14,Cundinamarca,600800,25,a
10,Cauca,1295200,19,d
25,Risaralda,1747800,5,b
19,Magdalena,680400,20,a
12,Choco,1745800,27,b
19,Magdalena,37600,11,b
25,Risaralda,1733000,27,d
25,Risaralda,1801600,11,a
30,Valle del Cauca,1789800,21,b
11,Cesar,78400,18,b
3,Arauca,897600,16,b
4,Atlantico,348600,5,c
14,Cundinamarca,639600,10,d
26,San Andres y Providencia,938600,24,a
32,Vichada,1253000,8,b
25,Risaralda,793000,2,e
15,Guainia,1421400,23,e
24,Quindio,1166800,15,c
12,Choco,283000,30,c
12,Choco,1156400,20,e
11,Cesar,1894600,15,b
13,Cordoba,1514400,24,b
17,Huila,1585200,8,b
30,Valle del Cauca,356200,8,d
5,Bolivar,1535200,30,c
26,San Andres y Providencia,288600,14,c
31,Vaupes,1640000,29,e
10,Cauca,1503800,4,e
19,Magdalena,303400,24,d
18,La Guajira,249600,4,e
27,Santander,1093600,28,a
17,Huila,1670400,30,b
2,Antioquia,1170200,10,c
4,Atlantico,241600,1,e
11,Cesar,625800,11,c
14,Cundinamarca,1867400,12,e
14,Cundinamarca,655400,10,a
26,San Andres y Providencia,789400,28,c
29,Tolima,617400,0,a
28,Sucre,1434000,22,c
31,Vaupes,1903800,5,b
19,Magdalena,1629200,20,b
20,Meta,778800,18,b
22,Norte de Santander,759000,6,e
1,Amazonas,1722400,7,b
2,Antioquia,267800,27,a
24,Quindio,1354400,4,b
7,Caldas,1849600,18,c
25,Risaralda,1961000,3,e
16,Guaviare,888600,13,a
21,Narino,1386000,27,b
10,Cauca,272600,1,b
5,Bolivar,1742800,14,d
31,Vaupes,1875000,14,d
21,Narino,698800,28,a
27,Santander,165000,24,c
22,Norte de Santander,1237400,23,c
32,Vichada,1354400,7,c
25,Risaralda,152200,26,d
26,San Andres y Providencia,790400,13,b
3,Arauca,669000,0,c
16,Guaviare,1754600,14,e
24,Quindio,1551600,24,c
24,Quindio,484400,19,b
2,Antioquia,1415000,12,d
7,Caldas,1803200,24,c
10,Cauca,919200,0,b
31,Vaupes,480800,13,b
26,San Andres y Providencia,1780000,16,d
31,Vaupes,940600,3,b
20,Meta,1901800,1,d
31,Vaupes,1271200,11,e
26,San Andres y Providencia,37400,23,d
9,Casanare,1658800,13,b
22,Norte de Santander,1000000,21,b
16,Guaviare,626400,26,c
29,Tolima,1618600,14,e
4,Atlantico,1751800,18,b
3,Arauca,108800,4,d
25,Risaralda,529600,10,d
27,Santander,572400,20,c
21,Narino,827000,16,e
11,Cesar,1828200,25,a
26,San Andres y Providencia,1903400,10,a
29,Tolima,1582200,16,d
24,Quindio,233000,26,a
11,Cesar,1948000,29,d
8,Caqueta,586200,28,b
12,Choco,1592200,3,e
6,Boyaca,1479800,21,b
2,Antioquia,94800,18,e
17,Huila,690600,4,c
15,Guainia,309000,5,d
10,Cauca,67800,7,d
18,La Guajira,820600,4,b
5,Bolivar,1806800,28,c
30,Valle del Cauca,1633000,22,e
6,Boyaca,1303400,12,b
23,Putumayo,631800,0,b
26,San Andres y Providencia,1594600,20,b
10,Cauca,1693600,23,c
5,Bolivar,1053400,7,b
16,Guaviare,679200,13,a
13,Cordoba,247800,27,b
4,Atlantico,1342800,25,b
9,Casanare,1509000,9,e
23,Putumayo,1761800,6,b
13,Cordoba,1753000,19,b
16,Guaviare,1705400,23,a
30,Valle del Cauca,1339000,26,b
25,Risaralda,126200,11,a
9,Casanare,1812600,14,a
22,Norte de Santander,1428400,14,b
6,Boyaca,675800,23,d
12,Choco,1394800,11,c
25,Risaralda,1400,24,a
1,Amazonas,58000,29,a
1,Amazonas,714600,23,b
12,Choco,1062400,18,d
12,Choco,1434800,29,c
24,Quindio,526000,9,b
30,Valle del Cauca,1694000,14,a
17,Huila,880200,2,a
21,Narino,1026000,24,d
19,Magdalena,565800,26,e
21,Narino,354600,9,d
16,Guaviare,17600,19,e
28,Sucre,477000,19,b
9,Casanare,1928400,29,a
31,Vaupes,920600,28,b
25,Risaralda,1072200,1,c
9,Casanare,1075200,7,d
4,Atlantico,34200,15,c
11,Cesar,1344200,27,a
9,Casanare,549000,23,e
12,Choco,1491000,19,c
14,Cundinamarca,644400,8,a
16,Guaviare,1019400,10,d
23,Putumayo,13400,24,e
4,Atlantico,290200,28,a
7,Caldas,612000,29,a
23,Putumayo,1505400,15,b
26,San Andres y Providencia,1000000,1,d
11,Cesar,1533000,11,b
32,Vichada,1930800,10,b
17,Huila,75000,13,a
30,Valle del Cauca,1023800,6,c
31,Vaupes,160000,14,b
19,Magdalena,1201200,1,e
8,Caqueta,1620000,5,d
26,San Andres y Providencia,1930000,26,b
29,Tolima,1808600,0,e
21,Narino,1727600,21,d
26,San Andres y Providencia,1746200,22,a
25,Risaralda,359000,8,c
29,Tolima,1538400,0,b
12,Choco,979200,11,b
26,San Andres y Providencia,1764600,11,b
22,Norte de Santander,1293800,12,a
11,Cesar,1896600,17,b
6,Boyaca,211400,20,e
9,Casanare,377800,0,d
4,Atlantico,371600,17,d
20,Meta,456600,4,b
7,Caldas,1227600,2,a
15,Guainia,256000,13,d
30,Valle del Cauca,1839800,17,b
30,Valle del Cauca,1119000,19,c
6,Boyaca,846200,3,d
19,Magdalena,1255800,12,e
30,Valle del Cauca,31800,16,b
13,Cordoba,928600,2,e
10,Cauca,616400,21,d
17,Huila,1829800,14,c
26,San Andres y Providencia,1266200,29,b
31,Vaupes,1548200,22,e
1,Amazonas,466800,15,d
30,Valle del Cauca,708200,6,d
27,Santander,1776600,14,b
15,Guainia,1951400,4,c
24,Quindio,257600,26,d
30,Valle del Cauca,843200,21,e
27,Santander,376600,0,b
18,La Guajira,80000,0,b
23,Putumayo,1962000,3,b
30,Valle del Cauca,104000,17,e
16,Guaviare,1025400,0,e
16,Guaviare,1716400,12,b
32,Vichada,1204000,19,c
9,Casanare,655800,2,a
24,Quindio,959000,29,d
31,Vaupes,1496000,11,e
32,Vichada,513600,12,e
26,San Andres y Providencia,1184000,19,e
28,Sucre,589400,21,b
22,Norte de Santander,1538200,24,d
28,Sucre,27600,1,a
11,Cesar,1332800,28,d
20,Meta,716800,17,a
19,Magdalena,417600,28,c
1,Amazonas,480400,10,a
23,Putumayo,1248600,1,c
26,San Andres y Providencia,1121800,30,e
13,Cordoba,151400,11,c
17,Huila,147000,27,e
23,Putumayo,711800,1,e
2,Antioquia,1010600,2,e
16,Guaviare,1389800,4,e
9,Casanare,1572800,12,a
12,Choco,1072800,1,c
9,Casanare,138200,23,d
23,Putumayo,1662800,22,c
25,Risaralda,1009800,4,b
9,Casanare,109800,26,c
15,Guainia,1576600,25,b
9,Casanare,1655800,11,b
18,La Guajira,1652000,16,a
16,Guaviare,756600,11,c
11,Cesar,475800,12,d
19,Magdalena,605400,25,c
4,Atlantico,810000,25,d
5,Bolivar,525800,13,a
4,Atlantico,292400,6,a
20,Meta,700000,20,c
10,Cauca,969000,16,c
21,Narino,1421200,3,e
24,Quindio,286400,13,a
5,Bolivar,389400,18,e
3,Arauca,659600,16,b
7,Caldas,1626800,9,a
4,Atlantico,1542200,29,a
24,Quindio,912800,24,d
5,Bolivar,539000,0,c
23,Putumayo,1457400,8,e
28,Sucre,407800,27,c
16,Guaviare,1719000,19,a
30,Valle del Cauca,265400,12,b
27,Santander,811400,7,c
26,San Andres y Providencia,1549800,30,e
11,Cesar,625400,14,d
29,Tolima,424800,0,c
6,Boyaca,1560400,11,c
1,Amazonas,1480800,27,a
28,Sucre,788000,27,b
15,Guainia,1441800,18,a
30,Valle del Cauca,21000,3,e
16,Guaviare,525400,30,d
6,Boyaca,512800,24,e
1,Amazonas,318600,15,b
30,Valle del Cauca,1747200,9,d
21,Narino,1565800,28,c
4,Atlantico,1939800,12,c
26,San Andres y Providencia,127000,10,d
24,Quindio,300400,4,d
25,Risaralda,1272000,15,a
12,Choco,248000,5,d
28,Sucre,1082400,9,a
25,Risaralda,300600,13,d
27,Santander,678800,25,b
17,Huila,234600,29,b
3,Arauca,1818600,17,b
18,La Guajira,467600,9,e
22,Norte de Santander,2200,17,d
30,Valle del Cauca,1400600,23,b
14,Cundinamarca,129600,3,d
6,Boyaca,960400,18,b
25,Risaralda,273600,10,b
32,Vichada,1181400,6,e
15,Guainia,738400,6,b
20,Meta,354400,29,a
23,Putumayo,1158600,11,d
10,Cauca,1593000,6,d
16,Guaviare,1204400,16,e
13,Cordoba,1785600,11,e
4,Atlantico,1539200,13,e
4,Atlantico,1021000,17,a
23,Putumayo,1398000,29,d
4,Atlantico,1013800,15,c
31,Vaupes,441000,22,e
18,La Guajira,1252800,26,a
5,Bolivar,792400,23,b
32,Vichada,1201600,22,c
11,Cesar,482600,26,b
14,Cundinamarca,1149000,18,e
28,Sucre,201800,16,c
5,Bolivar,894800,26,e
14,Cundinamarca,833000,27,b
17,Huila,275800,10,d
6,Boyaca,460400,5,a
11,Cesar,88000,6,a
12,Choco,788200,25,b
27,Santander,1892600,28,e
28,Sucre,1556000,17,d
12,Choco,191800,29,d
22,Norte de Santander,1524800,27,a
28,Sucre,1673400,4,c
2,Antioquia,274400,15,a
15,Guainia,1646600,4,d
18,La Guajira,701600,22,c
1,Amazonas,1145800,8,a
27,Santander,476000,19,d
16,Guaviare,1198000,20,a
28,Sucre,1154000,18,c
11,Cesar,1554200,22,d
2,Antioquia,1286800,4,c
20,Meta,1892800,8,c
29,Tolima,1715800,8,c
